"yrborn"	"litter_id"	"uid"	"sex"	"col_area"	"dam"	"pup_emerjdate"	"littersizeborn"	"massjun"	"massaug"	"nboffspring"	"age"	"massjun_mom"	"date_bare_ground"	"total_snow"	"summer_max_tj"
1986	"1986.I20283"	"K21736"	"F"	"coppermeadow"	"I20283"	NA	5	498.526925868961	1300.46423238834	5	8	2626.44549630446	149	1384	21.46
1986	"1986.I20283"	"W33472"	"F"	"coppermeadow"	"I20283"	NA	5	466.243652562867	1245.29351964218	5	8	2626.44549630446	149	1384	21.46
1986	"1986.I20283"	"P34712"	"M"	"coppermeadow"	"I20283"	NA	5	507.128652534583	1347.82733301781	5	8	2626.44549630446	149	1384	21.46
1986	"1986.I20283"	"O10542"	"M"	"coppermeadow"	"I20283"	NA	5	497.20251629231	1333.12364349005	5	8	2626.44549630446	149	1384	21.46
1986	"1986.I20283"	"L16839"	"F"	"coppermeadow"	"I20283"	NA	5	474.356087637019	1270.08330794494	5	8	2626.44549630446	149	1384	21.46
1986	"1986.A01255"	"A12148"	"M"	"fallswest"	"A01255"	191	1	306.43483330372	880.224263846586	1	2	2256.29296950961	149	1384	21.46
1986	"1986.M72774"	"J74251"	"M"	"cliff"	"M72774"	185	3	502.122574695811	1407.21944974384	3	3	1885.9666908215	149	1384	21.46
1986	"1986.M72774"	"L66784"	"M"	"cliff"	"M72774"	185	3	467.888988425374	1347.20408711119	3	3	1885.9666908215	149	1384	21.46
1986	"1986.M72774"	"V59114"	"F"	"cliff"	"M72774"	185	3	386.793452087649	1178.6277263751	3	3	1885.9666908215	149	1384	21.46
1986	"1986.R38765"	"V89624"	"F"	"falls"	"R38765"	191	5	468.460221742964	1120.748162724	5	3	2089.58342840008	149	1384	21.46
1986	"1986.A00644"	"L40872"	"F"	"picnic_middle"	"A00644"	196	5	374.569649225488	889.025464079581	5	6	2305.87960189156	149	1384	21.46
1986	"1986.A00644"	"C90972"	"M"	"picnic_middle"	"A00644"	196	5	565.734233247933	1226.94886742468	5	6	2305.87960189156	149	1384	21.46
1986	"1986.A00644"	"Q38946"	"M"	"picnic_middle"	"A00644"	196	5	393.765435600063	928.05054135239	5	6	2305.87960189156	149	1384	21.46
1986	"1986.X21760"	"O95109"	"M"	"gothictown"	"X21760"	187	6	425.146673784984	1435.01674705088	6	6	2898.89884968264	149	1384	21.46
1986	"1986.X21760"	"B59189"	"F"	"gothictown"	"X21760"	187	6	404.56654164628	1309.29630560134	6	6	2898.89884968264	149	1384	21.46
1986	"1986.X21760"	"N33225"	"F"	"gothictown"	"X21760"	187	6	331.884035945222	1203.75289326563	6	6	2898.89884968264	149	1384	21.46
1986	"1986.X21760"	"M82716"	"F"	"gothictown"	"X21760"	187	6	421.730598855508	1382.71442881014	6	6	2898.89884968264	149	1384	21.46
1986	"1986.X21760"	"I14008"	"M"	"gothictown"	"X21760"	187	6	437.37196901893	1413.94876157341	6	6	2898.89884968264	149	1384	21.46
1986	"1986.X21760"	"U35360"	"M"	"gothictown"	"X21760"	187	6	460.963266563646	1489.8317751478	6	6	2898.89884968264	149	1384	21.46
1986	"1986.J12799"	"I69943"	"M"	"bench"	"J12799"	184	3	430.725109067288	1450.48533002863	3	3	1933.15584543644	149	1384	21.46
1986	"1986.J12799"	"J48377"	"M"	"bench"	"J12799"	184	3	425.62752853325	1404.91502631169	3	3	1933.15584543644	149	1384	21.46
1986	"1986.J12799"	"A26774"	"M"	"bench"	"J12799"	184	3	497.473505917185	1573.97305382969	3	3	1933.15584543644	149	1384	21.46
1986	"1986.R34280"	"B37917"	"M"	"northpk"	"R34280"	188	4	384.69330335287	1100.90149857917	4	5	2245.71827348625	149	1384	21.46
1986	"1986.R34280"	"P35698"	"M"	"northpk"	"R34280"	188	4	447.970055925786	1219.67843339359	4	5	2245.71827348625	149	1384	21.46
1986	"1986.R34280"	"B80930"	"M"	"northpk"	"R34280"	188	4	415.452129737748	1157.29270675761	4	5	2245.71827348625	149	1384	21.46
1986	"1986.K05739"	"N40759"	"F"	"waterfalltalus"	"K05739"	193	4	427.534536648415	1033.34466711388	4	2	2056.41636141591	149	1384	21.46
1986	"1986.K05739"	"Z30277"	"M"	"waterfalltalus"	"K05739"	193	4	451.144226594879	1092.49101130489	4	2	2056.41636141591	149	1384	21.46
1986	"1986.K05739"	"U45919"	"M"	"waterfalltalus"	"K05739"	193	4	480.92290179575	1119.22534631685	4	2	2056.41636141591	149	1384	21.46
1986	"1986.J54230"	"G48729"	"F"	"northpk"	"J54230"	188	5	451.770853023252	1227.01475745694	5	5	2365.33655850681	149	1384	21.46
1986	"1986.J54230"	"D64900"	"M"	"northpk"	"J54230"	188	5	418.322817916382	1173.37343140248	5	5	2365.33655850681	149	1384	21.46
1986	"1986.J54230"	"C18054"	"M"	"northpk"	"J54230"	188	5	462.570495830101	1253.342040061	5	5	2365.33655850681	149	1384	21.46
1986	"1986.R38765"	"I31190"	"M"	"falls"	"R38765"	191	5	459.919894646402	1130.16346858287	5	3	2089.58342840008	149	1384	21.46
1986	"1986.R38765"	"D59704"	"M"	"falls"	"R38765"	191	5	422.246522239159	1001.70238593813	5	3	2089.58342840008	149	1384	21.46
1986	"1986.T66873"	"T54509"	"F"	"gothictalus"	"T66873"	181	4	361.243112951196	1185.3505542696	4	2	2302.15475916907	149	1384	21.46
1986	"1986.T66873"	"I04499"	"M"	"gothictalus"	"T66873"	181	4	406.717804890492	1437.96464105397	4	2	2302.15475916907	149	1384	21.46
1986	"1986.T66873"	"Z49830"	"F"	"gothictalus"	"T66873"	181	4	384.643859559417	1228.71862947117	4	2	2302.15475916907	149	1384	21.46
1986	"1986.T66873"	"E49643"	"F"	"gothictalus"	"T66873"	181	4	410.07496713058	1273.1763958089	4	2	2302.15475916907	149	1384	21.46
1986	"1986.K33566"	"B26217"	"M"	"beavertalus"	"K33566"	NA	4	414.453937591273	1192.46882474351	4	2	1955.46039978433	149	1384	21.46
1986	"1986.K33566"	"W76280"	"M"	"beavertalus"	"K33566"	NA	4	444.809290437454	1246.96928133057	4	2	1955.46039978433	149	1384	21.46
1986	"1986.K33566"	"S74057"	"F"	"beavertalus"	"K33566"	NA	4	424.332283616441	1188.94385883555	4	2	1955.46039978433	149	1384	21.46
1986	"1986.K33566"	"C00852"	"F"	"beavertalus"	"K33566"	NA	4	409.743144904296	1160.78296430569	4	2	1955.46039978433	149	1384	21.46
1986	"1986.A00644"	"O43934"	"M"	"picnic_middle"	"A00644"	196	5	437.625056067037	999.88870286384	5	6	2305.87960189156	149	1384	21.46
1986	"1986.R95872"	"N00128"	"F"	"rvannex"	"R95872"	183	3	301.308412982012	1019.56970925235	3	4	2432.35462922388	149	1384	21.46
1986	"1986.R95872"	"N18003"	"M"	"rvannex"	"R95872"	183	3	395.047436478499	1221.66056861143	3	4	2432.35462922388	149	1384	21.46
1986	"1986.R95872"	"S59965"	"M"	"rvannex"	"R95872"	183	3	305.991343152409	1056.80334592841	3	4	2432.35462922388	149	1384	21.46
1986	"1986.J54230"	"Y72233"	"F"	"northpk"	"J54230"	188	5	491.098488534757	1296.9102234243	5	5	2365.33655850681	149	1384	21.46
1987	"1987.K85888"	"E16600"	"F"	"northpk"	"K85888"	176	3	454.992528887008	1498.79314741106	3	4	2114.96909387594	132	986	21.9
1987	"1987.I20283"	"O75897"	"F"	"coppermeadow"	"I20283"	NA	8	435.20674781109	1154.36136125064	8	9	2671.80043307367	132	986	21.9
1987	"1987.I20283"	"S22348"	"F"	"coppermeadow"	"I20283"	NA	8	378.129385230203	1076.81032353723	8	9	2671.80043307367	132	986	21.9
1987	"1987.I20283"	"V44863"	"M"	"coppermeadow"	"I20283"	NA	8	484.22386330746	1326.60677206294	8	9	2671.80043307367	132	986	21.9
1987	"1987.I20283"	"Y00625"	"M"	"coppermeadow"	"I20283"	NA	8	402.207859547526	1177.18008606643	8	9	2671.80043307367	132	986	21.9
1987	"1987.R38765"	"B23045"	"F"	"rvbend"	"R38765"	190	5	452.657445520541	1078.642182524	5	4	2244.76054064081	132	986	21.9
1987	"1987.R38765"	"E93966"	"M"	"rvbend"	"R38765"	190	5	569.694026969172	1322.14824105692	5	4	2244.76054064081	132	986	21.9
1987	"1987.R38765"	"C53276"	"F"	"rvbend"	"R38765"	190	5	522.994802454803	1184.34134832331	5	4	2244.76054064081	132	986	21.9
1987	"1987.R38765"	"E83210"	"M"	"rvbend"	"R38765"	190	5	575.81485596802	1341.82929716272	5	4	2244.76054064081	132	986	21.9
1987	"1987.R38765"	"O02883"	"F"	"rvbend"	"R38765"	190	5	522.994802454803	1184.34134832331	5	4	2244.76054064081	132	986	21.9
1987	"1987.U31385"	"B12065"	"F"	"picnic_upper"	"U31385"	186	5	369.644750812156	1072.11712494035	5	3	2486.66181951371	132	986	21.9
1987	"1987.U31385"	"G96175"	"F"	"picnic_upper"	"U31385"	186	5	428.785214614349	1146.70908198601	5	3	2486.66181951371	132	986	21.9
1987	"1987.I20283"	"C68876"	"M"	"coppermeadow"	"I20283"	NA	8	423.703799971643	1222.28489661354	8	9	2671.80043307367	132	986	21.9
1987	"1987.I20283"	"S69970"	"M"	"coppermeadow"	"I20283"	NA	8	429.310462131983	1229.15938223162	8	9	2671.80043307367	132	986	21.9
1987	"1987.I20283"	"E60988"	"F"	"coppermeadow"	"I20283"	NA	8	316.962339985421	941.100512989524	8	9	2671.80043307367	132	986	21.9
1987	"1987.I20283"	"Q92444"	"F"	"coppermeadow"	"I20283"	NA	8	372.698614913881	1050.28156227531	8	9	2671.80043307367	132	986	21.9
1987	"1987.K33566"	"U56181"	"F"	"beavertalus"	"K33566"	NA	2	503.36926080286	1303.64820518144	2	3	2099.5319053485	132	986	21.9
1987	"1987.K33566"	"R33776"	"M"	"beavertalus"	"K33566"	NA	2	393.444124266907	1145.25478849751	2	3	2099.5319053485	132	986	21.9
1987	"1987.Q82337"	"S96073"	"F"	"gothictown"	"Q82337"	187	5	763.895324824356	1861.73316539146	5	7	2670.26143354303	132	986	21.9
1987	"1987.Q82337"	"E01794"	"M"	"gothictown"	"Q82337"	187	5	799.109289005914	2049.24862130401	5	7	2670.26143354303	132	986	21.9
1987	"1987.Q82337"	"N44996"	"F"	"gothictown"	"Q82337"	187	5	747.263783940683	1825.65842897433	5	7	2670.26143354303	132	986	21.9
1987	"1987.Q82337"	"S96318"	"F"	"gothictown"	"Q82337"	187	5	790.978517840975	1863.87464325531	5	7	2670.26143354303	132	986	21.9
1987	"1987.Q82337"	"M76457"	"M"	"gothictown"	"Q82337"	187	5	778.090036830253	2026.30763704745	5	7	2670.26143354303	132	986	21.9
1987	"1987.U31385"	"H82556"	"F"	"picnic_upper"	"U31385"	186	5	444.805480245462	1213.84733859627	5	3	2486.66181951371	132	986	21.9
1987	"1987.U31385"	"P34519"	"F"	"picnic_upper"	"U31385"	186	5	495.789252135716	1298.68070885687	5	3	2486.66181951371	132	986	21.9
1987	"1987.U31385"	"W02358"	"M"	"picnic_upper"	"U31385"	186	5	485.137103915817	1329.42483121641	5	3	2486.66181951371	132	986	21.9
1987	"1987.X46729"	"W10873"	"F"	"picnic_upper"	"X46729"	186	2	433.61010396837	1203.85733311511	2	2	1934.78345675825	132	986	21.9
1987	"1987.N50090"	"S04479"	"F"	"mm"	"N50090"	191	5	417.332396524089	1096.45095916556	5	3	2300.64981792233	132	986	21.9
1987	"1987.N50090"	"P29305"	"F"	"mm"	"N50090"	191	5	255.500109605689	739.358004230036	5	3	2300.64981792233	132	986	21.9
1987	"1987.N50090"	"F17064"	"M"	"mm"	"N50090"	191	5	464.051335484066	1203.50030911181	5	3	2300.64981792233	132	986	21.9
1987	"1987.N50090"	"O26550"	"M"	"mm"	"N50090"	191	5	440.326196406065	1165.98698941319	5	3	2300.64981792233	132	986	21.9
1987	"1987.N50090"	"K54689"	"M"	"mm"	"N50090"	191	5	467.545662230243	1209.54763038859	5	3	2300.64981792233	132	986	21.9
1987	"1987.K85888"	"B67126"	"M"	"northpk"	"K85888"	176	3	461.930349397338	1610.04678797223	3	4	2114.96909387594	132	986	21.9
1987	"1987.K85888"	"V56483"	"M"	"northpk"	"K85888"	176	3	462.541330566793	1612.33699558379	3	4	2114.96909387594	132	986	21.9
1987	"1987.B76870"	"Z65423"	"M"	"river"	"B76870"	187	6	480.194300293478	1309.67068177282	6	4	2536.46526705777	132	986	21.9
1987	"1987.B76870"	"Y53332"	"F"	"river"	"B76870"	187	6	503.475340988618	1254.29734450668	6	4	2536.46526705777	132	986	21.9
1987	"1987.B76870"	"V29279"	"M"	"river"	"B76870"	187	6	584.677752373501	1485.73744371658	6	4	2536.46526705777	132	986	21.9
1987	"1987.B76870"	"C32690"	"F"	"river"	"B76870"	187	6	484.148750126172	1238.37491834057	6	4	2536.46526705777	132	986	21.9
1987	"1987.B76870"	"M98813"	"F"	"river"	"B76870"	187	6	561.259509063945	1366.98217409878	6	4	2536.46526705777	132	986	21.9
1987	"1987.B76870"	"M03810"	"M"	"river"	"B76870"	187	6	495.477922656864	1385.25816218896	6	4	2536.46526705777	132	986	21.9
1987	"1987.X21760"	"P87808"	"M"	"gothictown"	"X21760"	187	4	739.27598779064	1960.15451491988	4	7	2992.36743706335	132	986	21.9
1987	"1987.J71989"	"T35851"	"F"	"picnic_lower"	"J71989"	184	3	493.826797099348	1443.55352498562	3	6	2775.62646079946	132	986	21.9
1987	"1987.J71989"	"O54358"	"F"	"picnic_lower"	"J71989"	184	3	502.846483431703	1442.04515499791	3	6	2775.62646079946	132	986	21.9
1987	"1987.J71989"	"Z11714"	"F"	"picnic_lower"	"J71989"	184	3	512.853929610345	1385.92992239267	3	6	2775.62646079946	132	986	21.9
1987	"1987.X21760"	"G08747"	"F"	"gothictown"	"X21760"	187	4	648.320593827598	1663.42617721165	4	7	2992.36743706335	132	986	21.9
1987	"1987.X21760"	"H08046"	"F"	"gothictown"	"X21760"	187	4	603.707173339165	1581.42676329843	4	7	2992.36743706335	132	986	21.9
1988	"1988.K85888"	"O64461"	"M"	"northpk"	"K85888"	178	3	328.332984297653	1296.2254385299	3	5	2067.59040985981	136	925	22.5966666666667
1988	"1988.N14899"	"A11382"	"F"	"northpk"	"N14899"	200	5	483.898253830333	1029.50719515828	5	2	1924.6632286137	136	925	22.5966666666667
1988	"1988.N50090"	"T14345"	"F"	"mm"	"N50090"	186	4	484.930496322868	1498.81373849814	4	4	2321.48999896676	136	925	22.5966666666667
1988	"1988.N50090"	"M97445"	"F"	"mm"	"N50090"	186	4	419.308688432901	1265.7358830598	4	4	2321.48999896676	136	925	22.5966666666667
1988	"1988.N50090"	"O41877"	"M"	"mm"	"N50090"	186	4	457.081277445017	1465.07322397066	4	4	2321.48999896676	136	925	22.5966666666667
1988	"1988.N50090"	"H08710"	"M"	"mm"	"N50090"	186	4	463.797908457203	1502.6546029619	4	4	2321.48999896676	136	925	22.5966666666667
1988	"1988.K21736"	"G91023"	"M"	"coppercreek"	"K21736"	NA	4	486.090650040854	1385.8562902903	4	2	2145.19094243525	136	925	22.5966666666667
1988	"1988.K21736"	"E07182"	"M"	"coppermeadow"	"K21736"	NA	4	539.41754702297	1484.08836819655	4	2	2145.19094243525	136	925	22.5966666666667
1988	"1988.K21736"	"M65518"	"F"	"coppermeadow"	"K21736"	NA	4	533.707438276984	1446.0842954651	4	2	2145.19094243525	136	925	22.5966666666667
1988	"1988.K85888"	"N22900"	"M"	"northpk"	"K85888"	178	3	358.311494611021	1400.03425023956	3	5	2067.59040985981	136	925	22.5966666666667
1988	"1988.K85888"	"H24414"	"F"	"northpk"	"K85888"	178	3	335.419686456164	1311.98338596937	3	5	2067.59040985981	136	925	22.5966666666667
1988	"1988.R38765"	"S74802"	"M"	"falls"	"R38765"	186	6	435.088163712236	1234.4168547773	6	5	2183.06871630881	136	925	22.5966666666667
1988	"1988.R38765"	"L55317"	"M"	"rvbend"	"R38765"	186	6	449.239896868807	1304.05614569583	6	5	2183.06871630881	136	925	22.5966666666667
1988	"1988.N14899"	"Z81055"	"M"	"northpk"	"N14899"	200	5	550.595644984386	1145.88754777456	5	2	1924.6632286137	136	925	22.5966666666667
1988	"1988.N14899"	"P47785"	"F"	"northpk"	"N14899"	200	5	314.773250824452	682.332934390306	5	2	1924.6632286137	136	925	22.5966666666667
1988	"1988.N14899"	"N88437"	"M"	"northpk"	"N14899"	200	5	474.226409786481	986.841872816364	5	2	1924.6632286137	136	925	22.5966666666667
1988	"1988.N14899"	"W61475"	"F"	"northpk"	"N14899"	200	5	411.06024489046	881.740572498562	5	2	1924.6632286137	136	925	22.5966666666667
1988	"1988.R62805"	"U79243"	"M"	"boulder"	"R62805"	200	3	422.503460711636	934.245822368801	3	2	1772.50487835279	136	925	22.5966666666667
1988	"1988.R62805"	"Q47696"	"M"	"boulder"	"R62805"	200	3	550.540129525695	1117.39350199315	3	2	1772.50487835279	136	925	22.5966666666667
1988	"1988.R62805"	"W45517"	"F"	"boulder"	"R62805"	200	3	485.845960062039	992.750252768501	3	2	1772.50487835279	136	925	22.5966666666667
1988	"1988.M72774"	"G48379"	"M"	"cliff"	"M72774"	185	2	455.660340889777	1387.206845133	2	5	1985.16981817258	136	925	22.5966666666667
1988	"1988.M72774"	"G38673"	"M"	"cliff"	"M72774"	185	2	473.230730287287	1419.57439161294	2	5	1985.16981817258	136	925	22.5966666666667
1988	"1988.R38765"	"O99240"	"F"	"falls"	"R38765"	186	6	375.959795555817	1129.16739743936	6	5	2183.06871630881	136	925	22.5966666666667
1988	"1988.R38765"	"S37803"	"M"	"falls"	"R38765"	186	6	454.483229733125	1291.98095767222	6	5	2183.06871630881	136	925	22.5966666666667
1988	"1988.A00644"	"E84216"	"M"	"picnic_middle"	"A00644"	203	3	407.904720926676	812.714156579672	3	8	2351.36411340412	136	925	22.5966666666667
1988	"1988.A00644"	"H04209"	"F"	"picnic_middle"	"A00644"	203	3	458.532297751398	880.11148454836	3	8	2351.36411340412	136	925	22.5966666666667
1988	"1988.A00644"	"J35084"	"M"	"picnic_middle"	"A00644"	203	3	733.531162830715	1293.03703546845	3	8	2351.36411340412	136	925	22.5966666666667
1988	"1988.X34098"	"Y77855"	"F"	"boulder"	"X34098"	200	6	485.352316161163	996.036175105042	6	8	2338.88917435326	136	925	22.5966666666667
1988	"1988.X34098"	"H73795"	"F"	"boulder"	"X34098"	200	6	402.549977485475	871.112271383094	6	8	2338.88917435326	136	925	22.5966666666667
1988	"1988.X34098"	"Y39182"	"M"	"boulder"	"X34098"	200	6	480.00046487214	1016.6235309125	6	8	2338.88917435326	136	925	22.5966666666667
1988	"1988.X34098"	"N12494"	"F"	"boulder"	"X34098"	200	6	424.031677586635	899.573380016036	6	8	2338.88917435326	136	925	22.5966666666667
1988	"1988.J71989"	"X07944"	"F"	"picnic_lower"	"J71989"	183	6	378.373778821798	1286.49375137317	6	7	2652.04003787836	136	925	22.5966666666667
1988	"1988.J71989"	"E54119"	"M"	"picnic_lower"	"J71989"	183	6	422.63858656052	1411.27146679469	6	7	2652.04003787836	136	925	22.5966666666667
1988	"1988.J71989"	"H08029"	"F"	"picnic_lower"	"J71989"	183	6	405.236982514073	1366.18359606444	6	7	2652.04003787836	136	925	22.5966666666667
1988	"1988.J71989"	"T71826"	"F"	"picnic_lower"	"J71989"	183	6	349.926492248509	1217.3148169821	6	7	2652.04003787836	136	925	22.5966666666667
1988	"1988.J71989"	"K31154"	"F"	"picnic_lower"	"J71989"	183	6	371.744324979614	1229.90396301787	6	7	2652.04003787836	136	925	22.5966666666667
1988	"1988.J71989"	"W17624"	"F"	"picnic_lower"	"J71989"	183	6	266.475962529243	1037.92078587432	6	7	2652.04003787836	136	925	22.5966666666667
1988	"1988.L40872"	"C28890"	"M"	"picnic_middle"	"L40872"	193	5	435.024235580204	1123.1494240275	5	2	2123.71228265721	136	925	22.5966666666667
1988	"1988.L40872"	"A48688"	"F"	"picnic_middle"	"L40872"	193	5	376.637828244132	1006.53505072834	5	2	2123.71228265721	136	925	22.5966666666667
1988	"1988.L40872"	"E41276"	"F"	"picnic_middle"	"L40872"	193	5	299.043715381646	862.083419563575	5	2	2123.71228265721	136	925	22.5966666666667
1988	"1988.L40872"	"N06338"	"F"	"picnic_middle"	"L40872"	193	5	404.41067740167	1164.84858926662	5	2	2123.71228265721	136	925	22.5966666666667
1988	"1988.L40872"	"A22478"	"F"	"picnic_middle"	"L40872"	193	5	416.085768435376	1110.47421485195	5	2	2123.71228265721	136	925	22.5966666666667
1988	"1988.K05739"	"C83317"	"M"	"waterfalltalus"	"K05739"	177	2	470.977407369081	1682.99121789043	2	4	2289.72934027049	136	925	22.5966666666667
1988	"1988.K05739"	"D66448"	"F"	"waterfalltalus"	"K05739"	177	2	382.644068619417	1458.35416198576	2	4	2289.72934027049	136	925	22.5966666666667
1988	"1988.B64360"	"N05509"	"F"	"river"	"B64360"	186	5	512.516676814275	1481.08808989709	5	7	2617.32309683878	136	925	22.5966666666667
1988	"1988.B64360"	"R88650"	"M"	"river"	"B64360"	186	5	442.486942987144	1282.75578855251	5	7	2617.32309683878	136	925	22.5966666666667
1988	"1988.R38765"	"M50095"	"F"	"falls"	"R38765"	186	6	498.617036365689	1334.66437470802	6	5	2183.06871630881	136	925	22.5966666666667
1988	"1988.R38765"	"N87441"	"M"	"falls"	"R38765"	186	6	483.564491419733	1342.71375091304	6	5	2183.06871630881	136	925	22.5966666666667
1988	"1988.T56755"	"Q59250"	"F"	"waterfalltalus"	"T56755"	177	3	305.316899480044	1279.22903722496	3	4	2228.90814040114	136	925	22.5966666666667
1988	"1988.T56755"	"M10685"	"M"	"waterfalltalus"	"T56755"	177	3	358.115682906377	1447.56066929579	3	4	2228.90814040114	136	925	22.5966666666667
1988	"1988.T56755"	"I09350"	"F"	"waterfalltalus"	"T56755"	177	3	340.441040645171	1366.15319704114	3	4	2228.90814040114	136	925	22.5966666666667
1988	"1988.K33566"	"N52780"	"F"	"beavertalus"	"K33566"	NA	1	463.532247769162	1305.77254886864	1	4	2130.58848809789	136	925	22.5966666666667
1988	"1988.Q82337"	"P16011"	"M"	"gothictown"	"Q82337"	177	4	433.449717308517	1868.23085818726	4	8	2622.89578771674	136	925	22.5966666666667
1988	"1988.Q82337"	"F02131"	"F"	"gothictown"	"Q82337"	177	4	374.352466007369	1609.34675626374	4	8	2622.89578771674	136	925	22.5966666666667
1988	"1988.Q82337"	"A00421"	"M"	"gothictown"	"Q82337"	177	4	370.870687567399	1720.4382031318	4	8	2622.89578771674	136	925	22.5966666666667
1988	"1988.Q82337"	"W30634"	"F"	"gothictown"	"Q82337"	177	4	354.747374141522	1563.26135108421	4	8	2622.89578771674	136	925	22.5966666666667
1988	"1988.B64360"	"P98884"	"M"	"river"	"B64360"	186	5	635.538364909045	1737.35683012428	5	7	2617.32309683878	136	925	22.5966666666667
1988	"1988.B64360"	"J36371"	"M"	"river"	"B64360"	186	5	583.710172577848	1647.13468887971	5	7	2617.32309683878	136	925	22.5966666666667
1988	"1988.E38724"	"M30903"	"M"	"river"	"E38724"	181	5	674.774147176628	1843.53360650382	5	5	2801.18290404873	136	925	22.5966666666667
1988	"1988.B64360"	"L15469"	"M"	"river"	"B64360"	186	5	601.585481809614	1639.05248312418	5	7	2617.32309683878	136	925	22.5966666666667
1988	"1988.E38724"	"C45117"	"F"	"river"	"E38724"	181	5	538.415386286313	1529.45662837362	5	5	2801.18290404873	136	925	22.5966666666667
1988	"1988.E38724"	"L26868"	"F"	"river"	"E38724"	181	5	446.265350995972	1167.7721793572	5	5	2801.18290404873	136	925	22.5966666666667
1988	"1988.E38724"	"E28978"	"F"	"river"	"E38724"	181	5	374.874127877705	1334.94206404933	5	5	2801.18290404873	136	925	22.5966666666667
1988	"1988.E38724"	"Z96206"	"F"	"river"	"E38724"	181	5	455.928231400071	1570.1492929222	5	5	2801.18290404873	136	925	22.5966666666667
1989	"1989.N50090"	"Z47559"	"F"	"mm"	"N50090"	182	6	405.416517792923	1304.49824227419	6	5	2469.55771141475	132	1094	20.31
1989	"1989.N50090"	"S44012"	"F"	"mm"	"N50090"	182	6	429.720197140789	1479.12795706069	6	5	2469.55771141475	132	1094	20.31
